original_filepath,filename,label,aug_method,audio,sample_rate,duration
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,noise,"[-0.00361525 -0.02910387 -0.0075558  ... -0.00659819 -0.00851672
  0.01423461]",44100,4.0
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,time_stretch_longer,"[-1.5400510e-04  1.4937081e-04 -3.3333621e-05 ...  4.6643036e-05
 -4.9305043e-05  4.0860697e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,time_stretch_slower,"[-1.5462685e-04  1.5185162e-04 -3.2174481e-05 ... -4.6431658e-05
 -5.5122640e-05  1.0194992e-05]",44100,5.0
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,pitch_shift_alto,"[-1.09478475e-04  1.27781532e-04 -4.80603230e-05 ... -1.33736075e-05
 -3.22929845e-05  5.41977643e-05]",44100,4.0
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,pitch_shift_bajo,"[-1.1811028e-04  1.1025474e-04  5.0643834e-05 ...  2.0167539e-05
  2.7309023e-05 -3.0602621e-06]",44100,4.0
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,volume_up,"[-2.2888184e-04  2.2888184e-04 -4.5776367e-05 ...  2.2888184e-04
  5.9509277e-04  0.0000000e+00]",44100,4.0
Audios/Audios_Null/null-01_05.wav,null-01_05.wav,Audios_Null,volume_down,"[-7.6293945e-05  7.6293945e-05 -1.5258789e-05 ...  7.6293945e-05
  1.9836426e-04  0.0000000e+00]",44100,4.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,original,"[ 6.1035156e-05  2.7465820e-04 -6.1035156e-05 ...  0.0000000e+00
  1.8310547e-04  3.0517578e-05]",44100,4.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,noise,"[-0.00289774 -0.01428507 -0.0113888  ... -0.03032813  0.01349132
 -0.01598949]",44100,4.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,time_stretch_longer,"[ 6.6409673e-05  2.7264931e-04 -6.0220547e-05 ... -5.3584379e-05
  4.2635860e-05  9.0233989e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,time_stretch_slower,"[ 6.1134931e-05  2.7500861e-04 -6.1033268e-05 ... -7.3562391e-05
 -6.0746475e-05 -5.3738449e-06]",44100,5.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,pitch_shift_alto,"[ 8.9373418e-05  2.3370369e-04 -9.7460965e-05 ... -2.4239986e-05
 -7.7010925e-05 -3.5000154e-05]",44100,4.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,pitch_shift_bajo,"[ 7.4076459e-05  2.6681335e-04  3.0640862e-05 ...  1.7267339e-05
 -3.3996330e-05 -3.4101326e-05]",44100,4.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,volume_up,"[ 9.1552734e-05  4.1198730e-04 -9.1552734e-05 ...  0.0000000e+00
  2.7465820e-04  4.5776367e-05]",44100,4.0
Audios/Audios_Null/null-03_02.wav,null-03_02.wav,Audios_Null,volume_down,"[ 3.0517578e-05  1.3732910e-04 -3.0517578e-05 ...  0.0000000e+00
  9.1552734e-05  1.5258789e-05]",44100,4.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,original,"[ 1.2207031e-04  1.2207031e-04 -3.0517578e-05 ...  6.1035156e-05
 -6.1035156e-05 -3.0517578e-05]",44100,4.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,noise,"[ 0.00640886  0.02734264 -0.0118668  ...  0.00236623  0.00457669
  0.00978576]",44100,4.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,time_stretch_longer,"[ 1.1958806e-04  1.2077107e-04 -2.9042358e-05 ...  1.4432387e-04
  1.3499732e-04  5.7132802e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,time_stretch_slower,"[ 1.2303681e-04  1.2215739e-04 -3.0802039e-05 ...  5.0792919e-06
 -3.4766945e-05  6.2900523e-05]",44100,5.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,pitch_shift_alto,"[ 1.42721416e-04  6.91346722e-05  9.36315519e-06 ... -2.54092720e-05
 -4.68792714e-05 -1.04314124e-04]",44100,4.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,pitch_shift_bajo,"[ 1.3008559e-04  1.2196645e-04 -5.7019734e-06 ...  3.4350749e-05
 -8.1828504e-05  4.7307800e-05]",44100,4.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,volume_up,"[ 1.8310547e-04  1.8310547e-04 -4.5776367e-05 ...  9.1552734e-05
 -9.1552734e-05 -4.5776367e-05]",44100,4.0
Audios/Audios_Null/null-03_03.wav,null-03_03.wav,Audios_Null,volume_down,"[ 6.1035156e-05  6.1035156e-05 -1.5258789e-05 ...  3.0517578e-05
 -3.0517578e-05 -1.5258789e-05]",44100,4.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,original,"[ 0.0000000e+00  6.1035156e-05 -6.1035156e-05 ... -3.0517578e-05
  3.0517578e-05 -3.0517578e-05]",44100,4.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,noise,"[ 0.00555804 -0.01165129 -0.02085574 ... -0.02633212  0.00724452
 -0.03352052]",44100,4.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,time_stretch_longer,"[ 5.8524483e-07  6.2697720e-05 -5.7106408e-05 ...  2.6931039e-05
  8.6028367e-06 -8.9705754e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,time_stretch_slower,"[ 1.5978841e-07  6.4247943e-05 -5.7730296e-05 ... -3.7360216e-05
 -3.4567347e-06  7.2416013e-05]",44100,5.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,pitch_shift_alto,"[-9.2901837e-07  6.2693034e-05 -8.7214728e-05 ... -4.0750394e-05
 -4.1140829e-05  7.7389814e-06]",44100,4.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,pitch_shift_bajo,"[-7.2301459e-06  6.9648660e-05 -2.9450985e-05 ... -4.7894595e-05
 -4.2834690e-05 -6.7250061e-05]",44100,4.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,volume_up,"[ 0.0000000e+00  9.1552734e-05 -9.1552734e-05 ... -4.5776367e-05
  4.5776367e-05 -4.5776367e-05]",44100,4.0
Audios/Audios_Null/null-02_05.wav,null-02_05.wav,Audios_Null,volume_down,"[ 0.0000000e+00  3.0517578e-05 -3.0517578e-05 ... -1.5258789e-05
  1.5258789e-05 -1.5258789e-05]",44100,4.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,original,"[-6.1035156e-05 -1.2207031e-04 -6.1035156e-05 ... -1.5258789e-04
 -3.0517578e-05  0.0000000e+00]",44100,4.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,noise,"[ 0.00045209  0.02176277  0.01840974 ...  0.0045626   0.00149145
 -0.05034688]",44100,4.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,time_stretch_longer,"[-6.1721352e-05 -1.2039659e-04 -6.0519080e-05 ... -3.9657984e-06
  3.9063529e-05  1.7136063e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,time_stretch_slower,"[-6.2665778e-05 -1.2289097e-04 -5.8791600e-05 ...  3.3065578e-05
  3.9429517e-05 -1.6664188e-05]",44100,5.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,pitch_shift_alto,"[-7.96552413e-05 -8.90260853e-05 -1.20029035e-04 ...  8.76941442e-07
  3.91188150e-05  9.21176179e-05]",44100,4.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,pitch_shift_bajo,"[-6.3283522e-05 -1.2962226e-04 -4.4890345e-05 ... -1.7329288e-05
 -2.5915175e-05  5.8204541e-06]",44100,4.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,volume_up,"[-9.1552734e-05 -1.8310547e-04 -9.1552734e-05 ... -2.2888184e-04
 -4.5776367e-05  0.0000000e+00]",44100,4.0
Audios/Audios_Null/null-02_04.wav,null-02_04.wav,Audios_Null,volume_down,"[-3.0517578e-05 -6.1035156e-05 -3.0517578e-05 ... -7.6293945e-05
 -1.5258789e-05  0.0000000e+00]",44100,4.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,original,"[-6.1035156e-05  6.1035156e-05  1.8310547e-04 ... -3.0517578e-05
  0.0000000e+00  2.4414062e-04]",44100,4.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,noise,"[ 0.01331652 -0.00422407 -0.03635302 ... -0.01724672 -0.03857597
 -0.00415852]",44100,4.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,time_stretch_longer,"[-6.7561807e-05  6.3269967e-05  1.8318467e-04 ...  1.6552416e-05
  3.2049415e-05  7.4176376e-07]",44100,3.3333333333333335
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,time_stretch_slower,"[-6.0876242e-05  6.0485283e-05  1.8488358e-04 ... -8.0938349e-05
 -1.0079647e-07 -6.3698831e-06]",44100,5.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,pitch_shift_alto,"[-8.9877271e-05  1.3399888e-04  6.6861809e-05 ... -5.4505297e-05
 -6.6741850e-06 -6.6720328e-05]",44100,4.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,pitch_shift_bajo,"[-8.8198467e-05  5.4103512e-05  2.0123481e-04 ...  4.0564042e-05
 -8.4512403e-06  5.9788788e-05]",44100,4.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,volume_up,"[-9.1552734e-05  9.1552734e-05  2.7465820e-04 ... -4.5776367e-05
  0.0000000e+00  3.6621094e-04]",44100,4.0
Audios/Audios_Null/null-02_03.wav,null-02_03.wav,Audios_Null,volume_down,"[-3.0517578e-05  3.0517578e-05  9.1552734e-05 ... -1.5258789e-05
  0.0000000e+00  1.2207031e-04]",44100,4.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,original,"[ 2.1362305e-04  0.0000000e+00  3.0517578e-05 ...  6.1035156e-05
  2.1362305e-04 -1.5258789e-04]",44100,4.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,noise,"[-0.00898177  0.0190215  -0.04950696 ... -0.02423093  0.02126409
 -0.01919425]",44100,4.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,time_stretch_longer,"[ 2.0521323e-04  1.2286417e-06  2.7018612e-05 ... -1.1413713e-05
  2.2166127e-05  4.5921206e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,time_stretch_slower,"[ 2.1428712e-04  1.9504121e-06  3.0588999e-05 ... -4.0217933e-06
 -8.0996040e-05 -2.1904842e-05]",44100,5.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,pitch_shift_alto,"[ 1.4926292e-04  4.6948699e-05 -6.2223669e-05 ... -3.1663978e-05
 -1.1717075e-05 -3.8961647e-05]",44100,4.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,pitch_shift_bajo,"[ 1.9488047e-04  1.3636816e-05  2.5990581e-05 ...  1.2491937e-05
 -4.1796855e-05 -1.1783895e-04]",44100,4.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,volume_up,"[ 3.2043457e-04  0.0000000e+00  4.5776367e-05 ...  9.1552734e-05
  3.2043457e-04 -2.2888184e-04]",44100,4.0
Audios/Audios_Null/null-02_02.wav,null-02_02.wav,Audios_Null,volume_down,"[ 1.0681152e-04  0.0000000e+00  1.5258789e-05 ...  3.0517578e-05
  1.0681152e-04 -7.6293945e-05]",44100,4.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,original,"[-0.00021362  0.00027466 -0.00024414 ...  0.          0.
  0.00012207]",44100,4.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,noise,"[ 0.01284516  0.00962553 -0.01449942 ...  0.00507914 -0.02421701
 -0.01937645]",44100,4.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,time_stretch_longer,"[-2.0247305e-04  2.7111277e-04 -2.4273655e-04 ... -2.9806153e-05
  3.6398920e-05 -4.4701374e-05]",44100,3.3333333333333335
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,time_stretch_slower,"[-2.1671872e-04  2.7582143e-04 -2.4617239e-04 ... -1.2734208e-05
  5.8355774e-05  1.0323390e-05]",44100,5.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,pitch_shift_alto,"[-1.1941024e-04  1.7614619e-04 -2.1385416e-04 ... -7.3598887e-05
  7.2020579e-05  4.0379273e-05]",44100,4.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,pitch_shift_bajo,"[-1.5384142e-04  2.4501950e-04 -1.1701544e-04 ... -6.7835812e-05
  5.0943781e-05  3.5424455e-05]",44100,4.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,volume_up,"[-0.00032043  0.00041199 -0.00036621 ...  0.          0.
  0.00018311]",44100,4.0
Audios/Audios_Null/null-02_01.wav,null-02_01.wav,Audios_Null,volume_down,"[-1.0681152e-04  1.3732910e-04 -1.2207031e-04 ...  0.0000000e+00
  0.0000000e+00  6.1035156e-05]",44100,4.0
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,original,[0. 0. 0. ... 0. 0. 0.],48000,2.772
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,noise,"[-0.00073761  0.00261428 -0.01983356 ...  0.00946156 -0.01766712
 -0.00172508]",48000,2.772
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,time_stretch_longer,"[1.7598699e-06 1.7427833e-06 1.7715417e-06 ... 1.7810181e-04 1.9081042e-04
 1.8688980e-04]",48000,2.31
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,time_stretch_slower,"[ 6.9080161e-06  6.7852411e-06  6.9422913e-06 ... -5.3326930e-05
 -6.3166146e-05 -1.0055820e-04]",48000,3.465
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,pitch_shift_alto,"[ 3.3344136e-06  3.7875425e-06  3.8031694e-06 ... -2.5663240e-04
 -3.4632807e-04 -2.6820067e-04]",48000,2.772
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,pitch_shift_bajo,"[1.0005116e-06 1.2112260e-06 8.5300474e-07 ... 3.1328370e-04 3.7073545e-04
 1.5007492e-04]",48000,2.772
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,volume_up,[0. 0. 0. ... 0. 0. 0.],48000,2.772
Audios/Francisco/Daniel-02_01.m4a,Daniel-02_01.m4a,Francisco,volume_down,[0. 0. 0. ... 0. 0. 0.],48000,2.772
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,original,[0. 0. 0. ... 0. 0. 0.],48000,2.644
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,noise,"[ 0.01819561 -0.00224765  0.0127717  ... -0.01540849 -0.01026777
  0.02310039]",48000,2.644
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,time_stretch_longer,"[1.66665231e-07 3.04768371e-08 2.68375373e-07 ... 1.01408674e-04
 9.59706740e-05 8.76705235e-05]",48000,2.203333333333333
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,time_stretch_slower,"[-5.0236335e-06 -4.9401983e-06 -4.8392121e-06 ... -1.3549764e-04
 -1.7130989e-04 -1.4660163e-04]",48000,3.305
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,pitch_shift_alto,"[-2.4382896e-06 -2.7882738e-06 -2.5568506e-06 ...  6.8266054e-05
  7.4765114e-05  6.7401197e-05]",48000,2.644
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,pitch_shift_bajo,"[ 5.9867070e-08  3.7832670e-08  1.4007514e-07 ... -1.8196485e-04
 -1.9543766e-04 -2.2627521e-04]",48000,2.644
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,volume_up,[0. 0. 0. ... 0. 0. 0.],48000,2.644
Audios/Francisco/Daniel-02_02.m4a,Daniel-02_02.m4a,Francisco,volume_down,[0. 0. 0. ... 0. 0. 0.],48000,2.644
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,original,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.1552734e-05 9.1552734e-05
 9.1552734e-05]",48000,2.3666666666666667
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,noise,"[ 0.01100128  0.01688067 -0.0043569  ...  0.03925115 -0.02189224
  0.01495014]",48000,2.3666666666666667
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,time_stretch_longer,"[1.8975744e-07 3.2795589e-07 2.5323442e-07 ... 8.3105895e-04 7.9370348e-04
 6.5715885e-04]",48000,1.9722291666666667
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,time_stretch_slower,"[ 7.4054049e-07  5.3848811e-07  5.4586849e-07 ... -1.3897834e-04
 -1.7971033e-04 -2.2847348e-04]",48000,2.9583333333333335
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,pitch_shift_alto,"[ 2.9409122e-07  3.6688311e-07  2.2218832e-07 ... -6.4046922e-05
 -7.3238283e-05 -8.3803752e-05]",48000,2.3666666666666667
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,pitch_shift_bajo,"[ 1.0628743e-07  1.8678554e-07  1.9526982e-07 ... -2.2497014e-03
 -2.7409932e-03 -2.0177411e-03]",48000,2.3666666666666667
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,volume_up,[0.         0.         0.         ... 0.00013733 0.00013733 0.00013733],48000,2.3666666666666667
Audios/Francisco/Daniel-02_03.m4a,Daniel-02_03.m4a,Francisco,volume_down,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.5776367e-05 4.5776367e-05
 4.5776367e-05]",48000,2.3666666666666667
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,original,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.1035156e-05 6.1035156e-05
 6.1035156e-05]",48000,2.9
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,noise,"[-0.01375481 -0.06080624 -0.00733149 ...  0.01700993 -0.01950846
 -0.01587517]",48000,2.9
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,time_stretch_longer,"[4.2587767e-06 4.3101227e-06 4.7273966e-06 ... 9.3489647e-04 9.2448300e-04
 9.2570641e-04]",48000,2.4166666666666665
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,time_stretch_slower,"[3.5861540e-06 3.2459668e-06 3.2804899e-06 ... 2.1986272e-03 2.2026240e-03
 2.1650353e-03]",48000,3.625
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,pitch_shift_alto,"[ 1.8526634e-06  1.7007903e-06  1.8870301e-06 ... -3.2341544e-04
 -2.8279237e-04 -2.9926031e-04]",48000,2.9
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,pitch_shift_bajo,"[2.4627402e-06 2.6823745e-06 2.7340955e-06 ... 2.1655964e-04 2.8086978e-04
 2.2196778e-04]",48000,2.9
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,volume_up,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.1552734e-05 9.1552734e-05
 9.1552734e-05]",48000,2.9
Audios/Francisco/Daniel-02_04.m4a,Daniel-02_04.m4a,Francisco,volume_down,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.0517578e-05 3.0517578e-05
 3.0517578e-05]",48000,2.9
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,original,"[3.0517578e-05 3.0517578e-05 3.0517578e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",48000,2.9
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,noise,"[ 0.01650145  0.01331134  0.02946851 ...  0.04715602  0.02232229
 -0.02003345]",48000,2.9
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,time_stretch_longer,"[2.3846940e-05 2.3233504e-05 2.2520386e-05 ... 7.1003707e-04 6.9489004e-04
 6.9457956e-04]",48000,2.4166666666666665
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,time_stretch_slower,"[5.3639716e-05 5.3800763e-05 5.3502117e-05 ... 7.2391808e-04 6.5584888e-04
 6.0060725e-04]",48000,3.625
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,pitch_shift_alto,"[3.6462709e-05 4.7681217e-05 3.3968838e-05 ... 2.8384171e-04 2.4017828e-04
 2.5425979e-04]",48000,2.9
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,pitch_shift_bajo,"[ 2.5020978e-05  2.6171107e-05  2.6895006e-05 ... -3.2873923e-04
 -3.7590315e-04 -2.6375393e-04]",48000,2.9
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,volume_up,"[4.5776367e-05 4.5776367e-05 4.5776367e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",48000,2.9
Audios/Francisco/Daniel-02_05.m4a,Daniel-02_05.m4a,Francisco,volume_down,"[1.5258789e-05 1.5258789e-05 1.5258789e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",48000,2.9
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,original,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.0517578e-05
  0.0000000e+00  0.0000000e+00]",48000,2.7506666666666666
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,noise,"[ 0.01705707 -0.0048193   0.05465036 ... -0.00805672 -0.01056892
  0.02932613]",48000,2.7506666666666666
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,time_stretch_longer,"[-3.4748592e-08 -1.8773065e-08 -2.4862183e-08 ...  1.0954909e-03
  1.6122513e-03  2.4696225e-03]",48000,2.2922291666666665
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,time_stretch_slower,"[ 9.0728438e-09 -2.9006908e-09 -3.1696423e-09 ...  4.0356026e-04
  2.3508386e-04  1.8458771e-04]",48000,3.4383333333333335
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,pitch_shift_alto,"[ 4.4632320e-09 -2.2773978e-09 -1.8984159e-10 ...  3.4754942e-04
  6.3721265e-04  1.1941050e-03]",48000,2.7506666666666666
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,pitch_shift_bajo,"[-2.0211854e-08 -1.3068098e-08 -1.1327118e-08 ... -8.3146559e-04
 -4.5541520e-04 -9.3248571e-05]",48000,2.7506666666666666
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,volume_up,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5776367e-05
  0.0000000e+00  0.0000000e+00]",48000,2.7506666666666666
Audios/Francisco/Didier-03_04.m4a,Didier-03_04.m4a,Francisco,volume_down,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5258789e-05
  0.0000000e+00  0.0000000e+00]",48000,2.7506666666666666
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,original,"[-3.0517578e-05  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",48000,2.196
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,noise,"[ 0.04219349  0.01386145  0.01124569 ... -0.02272742  0.02959205
  0.04700252]",48000,2.196
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,time_stretch_longer,"[-3.97679323e-05 -1.16135261e-05 -1.90716619e-05 ...  8.20882924e-05
  6.55560580e-05  1.19047465e-04]",48000,1.83
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,time_stretch_slower,"[-2.5384401e-05  1.2122909e-05  1.7216689e-06 ... -1.2421962e-04
 -6.3500491e-05 -1.3871714e-05]",48000,2.745
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,pitch_shift_alto,"[-2.1884627e-05  4.9596447e-06  1.0078347e-06 ...  2.7887705e-05
  3.8237951e-05  8.2005499e-06]",48000,2.196
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,pitch_shift_bajo,"[-3.2239135e-05 -1.1322263e-05 -6.5516388e-06 ... -1.7516795e-04
 -1.9476908e-04 -2.1699151e-04]",48000,2.196
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,volume_up,"[-4.5776367e-05  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",48000,2.196
Audios/Francisco/Didier-01_01.m4a,Didier-01_01.m4a,Francisco,volume_down,"[-1.5258789e-05  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",48000,2.196
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,original,"[ 0.0000000e+00  0.0000000e+00 -3.0517578e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",48000,3.1773333333333333
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,noise,"[ 0.00603297 -0.03821716 -0.00690466 ... -0.00298388  0.02700957
  0.05872058]",48000,3.1773333333333333
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,time_stretch_longer,"[-6.2742356e-07 -1.1005787e-06 -3.0992440e-05 ...  4.4522269e-05
  2.1576841e-05  6.7226456e-06]",48000,2.6477708333333334
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,time_stretch_slower,"[-2.2452878e-06  7.1203425e-07 -2.5789222e-05 ... -1.4146273e-04
 -1.5371609e-04 -1.5526135e-04]",48000,3.9716666666666667
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,pitch_shift_alto,"[ 3.5114247e-06 -8.3358391e-06 -1.6276554e-05 ...  2.0974055e-04
  2.0083450e-04  1.9538353e-04]",48000,3.1773333333333333
Audios/Francisco/Camila-02_01.m4a,Camila-02_01.m4a,Francisco,pitch_shift_bajo,"[ 1.1476864e-06  1.1294223e-06 -2.8704853e-05 ...  1.9238979e-04
  1.9340667e-04  2.2045360e-04]",48000,3.1773333333333333
